"term","afraid","amused","angry","annoyed","dont_care","happy","inspired","sad"
"gem",0,99.994199,0,0,0,0.00579,1.2e-05,0
"suffragan",0,0,0,0,99.999999,0,1e-06,0
"instrumentalist",0,0,0,0,0,100,0,0
"minimum",2.3e-05,0.000169,50.061914,49.90421,0,0.032723,0.00096,0
"bruneian",0,0,0.001059,0,99.998941,0,0,0
"goldberg",0,37.170501,0,0,0,0.07466,0,62.754839
"kimberley",0,0,79.410901,0,0,20.589099,0,0
"deed",0,2.4e-05,0.000227,0.00159,0,1e-06,99.998157,0
"contraceptive",1e-06,0,50.000005,0,0,49.999986,2e-06,6e-06
"customarily",35.643286,4.869008,0,0,0,0,59.487706,0
"penal",0,0,100,0,0,0,0,0
"cleopatra",1e-06,94.162946,2e-05,1e-04,7e-06,5.836698,0.000228,0
"emirate",0.032778,0,2.2e-05,0,0,99.9672,0,0
"raphael",0,0,6e-06,0,0,64.418382,35.581611,0
"beta-carotene",0,0,0,69.779263,0,0,0,30.220737
"repatriate",0,29.596243,70.402795,1e-06,0,1e-06,0,0.000959
"defecate",0.022193,17.928117,0.089965,5e-06,7e-06,0.09789,0,81.861824
"self-destructive",36.876104,0,0,0,0,5.213261,0,57.910635
"tendency",97.152255,0.035965,0.009293,0,0,1.126914,1.67557,3e-06
"nasty",0.00032,99.999608,0,5.5e-05,0,1.8e-05,0,0
"infotainment",0,84.720966,0,0,0,0,0,15.279034
"vessel",0,0,99.999891,1e-06,0,4.9e-05,0,5.9e-05
"ballpark",0,0,0,0,0,0,100,0
"spear",0.003806,0,0,0,6.997252,55.586594,0,37.412348
"arras",84.072171,0,0,2.6e-05,0,8.899412,7.02839,0
"stratum",0,0,0,0.000591,0,0,99.999409,0
"tadpole",0,46.702717,0,0,0,53.297283,0,0
"caesarean",18.449507,0,0,29.216314,0,21.751901,28.248099,2.33418
"plume",100,0,0,0,0,0,0,0
"strings",0,0,0,100,0,0,0,0
"refuse",15.812,8.494747,15.549351,36.6915,0,0.483927,0,22.968476
"confederate",0,0,0,0,25.872997,41.990808,32.136195,0
"gen",0,0,0,0,99.999967,3.3e-05,0,0
"devalue",0,0.006074,0,0,7.69055,92.303376,0,0
"display",0.059389,0.554067,0.00153,0.000181,2e-06,97.883557,1.495404,0.005869
"daring",0.663754,0,32.895618,0.012356,0.000163,14.237139,19.850974,32.339995
"deodorant",2.9e-05,0.000128,99.545741,0,0,0.453918,0,0.000183
"jiujitsu",27.30445,0,72.69555,0,0,0,0,0
"ambassadorial",0,0,89.431981,0,0,0,10.568019,0
"gridlock",99.999995,0,0,0,0,5e-06,0,0
"observer",0.043327,7.4e-05,1.753182,0.000242,1e-06,98.201984,0.000671,0.000521
"cali",0,0,46.683915,8.287607,0,6e-06,0,45.028471
"lithuania",0,0,0,0,0,89.477195,10.522804,0
"aesthetically",0,0,0,71.388076,0,1e-06,28.611923,0
"rubella",0,0,0,0,0,100,0,0
"expectation",9.2e-05,1.375917,0.004287,0.039808,4e-06,23.737032,74.828384,0.014477
"unease",0,0,99.999991,0,0,9e-06,0,0
"somali",4.4e-05,0,3e-06,1e-06,0,98.674422,0,1.32553
"intolerant",0,0,100,0,0,0,0,0
"whiner",0,0,0,0,0,100,0,0
"filibuster",0,0,0,0,0,16.114428,0,83.885572
"robin",0,1e-05,0,65.108831,1.9e-05,8.593998,0.000683,26.29646
"eln",81.129486,0,6.541188,0,0,0,12.329326,0
"cornmeal",0,43.436122,0,0,1.2e-05,56.563836,3e-05,0
"weakening",0,0,0,0,99.999979,2.1e-05,0,0
"albany",0,0,0,0,0,35.830298,64.169702,0
"lifeless",0,0,0,2e-06,0,0,0,99.999997
"berkeley",0,0,99.999767,0.000159,0,7.4e-05,1e-06,0
"elixir",0,85.862091,14.137875,0,0,3.4e-05,0,0
"self-love",0,50.16418,0,0,22.86305,0,0,26.97277
"tinder",0,16.753542,0,0,83.246458,0,0,0
"sloth",0,0,0,0,0,20.718902,79.281098,0
"luke",0,0,0,0.004431,0.000173,99.994497,0.000899,0
"derisively",0,0,71.917095,0,0,0,0,28.082904
"haitian",0.046586,0,0.002928,0,0,93.936398,0,6.014088
"floodlight",0,0,0,1.3e-05,0,0,0,99.999987
"telephone",0.004137,15.864868,49.928731,1e-06,0,0.03538,0,34.166882
"marijuana",0,0,0,0,0,100,0,0
"takeout",0,0,1e-06,0.001921,0,99.986249,0,0.011829
"nay",0,0,0,0,0,6e-05,99.99994,0
"hit",0.024548,6e-05,0.002051,1.8e-05,1e-06,74.887059,0,25.086264
"kos",0,0,91.745296,0,0,3.4e-05,8.25467,0
"outpoint",0,0,0,0,0,100,0,0
"scum",0.001304,99.602254,0.00163,0.239862,0.153937,0.001014,0,0
"tourism",0,0,0,0,0,100,0,0
"jakarta",0,0,0.513754,76.882365,0.015342,2.809885,19.778652,1e-06
"gusty",41.233184,0,0,25.783482,0,0,0,32.983334
"ltte",100,0,0,0,0,0,0,0
"leaf",0,14.268792,0,0,2e-05,50.50674,35.224446,1e-06
"unchanging",0,0,0,0,0,4e-05,99.99996,0
"cereal",0,0,0,99.999995,0,5e-06,0,0
"unbelievable",0,0,0,0,0,73.705424,26.294515,6.1e-05
"wildfire",49.786775,0,1e-06,0.001024,0,3e-06,0,50.212198
"bundesbank",0,10.989743,0,74.266682,0,14.743575,0,0
"simulator",0,0,0,0,0,0,0,100
"long-ago",0,0,99.999998,2e-06,0,0,0,0
"feral",0,0,0,0,0,99.999989,0,1.1e-05
"surprise",4.1e-05,20.535471,0.000362,2e-05,33.420503,46.040258,0.003335,1e-05
"balfour",0,0,0,100,0,0,0,0
"muddy",0,9.8e-05,0,13.601967,0,49.999891,0,36.398043
"shopaholic",0,0,0,0,0,3.2e-05,99.999968,0
"spf",1.1e-05,1.6e-05,0.000421,5.3e-05,1e-06,99.996293,3e-05,0.003175
"agar",0.003655,0,51.209055,0.00033,0,48.786826,0.000134,0
"suisse",0,34.869932,0,0,65.129936,1.4e-05,0.000118,0
"deafen",0,1e-06,0,0,0,0,99.937339,0.06266
"rust",0,0,14.404354,0,0,72.461406,0,13.13424
"incursion",1e-06,0,2e-06,0,99.998395,0.001602,0,0
"oslo",1e-06,0,0,0,0,9.7e-05,99.999902,0
"headset",0,58.98395,0,0,41.013454,2e-05,0.002576,0
"disappoint",1.2e-05,0.000166,0.000473,54.32532,0.001782,45.671945,2.5e-05,0.000276
"sputter",0,0,0,0.00013,0,6.9e-05,99.999802,0
"dorado",13.899081,0,0,21.829677,0,44.915115,2.867422,16.488704
"landline",0,0,0,68.322809,31.67719,0,0,0
"residual",0,0,0,0,0,99.999918,0,8.2e-05
"multiply",0,0,99.996242,0,0,4.8e-05,0.00371,0
"endorphin",0,9e-06,0,80.151215,0,0,19.848775,0
"sickly",0,0,0,3e-06,0,99.453815,0.08367,0.462512
"offshoot",0,0,0,0,0,100,0,0
"recoup",99.081842,0,0,0,0.918157,1e-06,0,0
"reckoning",0,10.26401,63.805783,0,0,25.930208,0,0
"sunday",0.011583,0.023474,0.041646,0.000137,0.001946,95.93233,0.000449,3.988434
"perihelion",0,0,0,0,0,92.229879,7.770121,0
"machine",0.001369,19.203493,6e-06,1.7e-05,6e-06,14.647116,66.133799,0.014194
"confederation",0,0,8.287875,62.808358,28.894471,0.009296,0,0
"minesweeper",81.935174,18.064764,3.9e-05,0,0,0,0,2.2e-05
"high-handedness",0,99.999462,0.000538,0,0,0,0,0
"dun",0.631843,2.4e-05,0,29.657739,4.828493,55.063091,9.81881,0
"police",2.9e-05,0,49.99995,0,0.492266,49.50773,3e-06,2.1e-05
"a-team",0,0,0,0,0,96.560298,3.439702,0
"picket",0,0,0,3.7e-05,0,0,0,99.999963
"smoky",0,0,0,0,0,100,0,0
"stylistically",0,43.802178,0,0,0,0,56.197821,0
"alternate",0.049599,1.500149,1.471376,4.640498,31.863253,21.666011,7.996005,30.813109
"hurricane",100,0,0,0,0,0,0,0
"pointer",0,0.000233,0,0,0,99.999767,0,0
"undernourished",0,0,37.555877,0,0,0,62.444123,0
"reproductive",2.3e-05,1e-06,65.997993,2e-06,5e-06,12.190251,21.811705,1.9e-05
"lynchpin",67.925159,0,0,0,1.3e-05,0,32.074827,0
"refreshingly",0,7.546426,3e-06,0,1e-06,0.041138,92.412431,0
"foretaste",0,0,0,0,0,0,45.723766,54.276234
"grower",18.651089,0,0,0,9.592879,71.756032,0,0
"stepladder",0,11.560524,12.129542,0,76.20992,0.000185,0.099828,0
"bankroll",0,0.024151,0,0,0,99.975849,0,0
"shelf",0.002874,65.934329,5.225438,2.3e-05,5e-06,2.096428,26.738065,0.002837
"jagger",0,0,0,0,56.965955,3.4e-05,43.034011,0
"recognition",0.000123,0.000157,51.293176,1.623026,6.7e-05,47.082722,0.000727,2e-06
"centrally",0,0,20.723188,0,0,33.567795,0,45.709017
"shoal",0,1e-06,0.001611,0,0,99.998377,1e-05,0
"negligently",0,0,100,0,0,0,0,0
"litigator",0,0,97.722577,0,0,2.275756,0.001329,0.000338
"durability",0,0,0,0,8e-06,0,99.999992,0
"oas",0,0,37.606908,62.393077,0,1.4e-05,0,0
"dissenting",60.242554,0,0,3.941941,0,25.60676,10.208745,0
"sky",0.001216,54.052754,0.000208,0.026439,3e-06,23.29739,21.986396,0.635593
"jogging",0.000214,3e-06,8.8e-05,0.000535,0.005008,99.632477,1.9e-05,0.361656
"french",5e-06,0,4.8e-05,0.014986,0,97.931215,9.7e-05,2.053648
"acquiesce",0,54.228184,0,0,0,45.771816,0,0
"mutawa",0,48.246728,0,0,0,51.753272,0,0
"oolong",0,0,0,0,0,100,0,0
"accelerometer",0,0,0,0,0,100,0,0
"tackler",0,99.995974,0,0,0,0.004025,0,0
"rivet",41.456572,0,58.543428,0,0,0,0,0
"pansy",0,98.171583,0,0,0,1.828418,0,0
"dat",0,0,0,0,0,51.81253,48.18747,0
"beefcake",0,0,0,0,0,100,0,0
"douse",0,0,1.3e-05,0.475636,0,6.5e-05,0,99.524287
"goddamn",0,0,0,4e-06,0,0,0,99.999996
"wrist",0,0,0,99.997401,0,0.002598,0,0
"unpardonable",46.850161,0.000335,27.406637,0,0,25.742867,0,0
"immunize",0,0,99.999983,0,0,1.7e-05,0,0
"employment",0,0,0,0,0,99.999743,4e-06,0.000253
"trinket",0,0,0,0,0,100,0,0
"domain",1e-06,1.4e-05,0,99.999934,0,4.7e-05,4e-06,0
"ss",1e-06,1.638163,0.000189,0.420589,1e-06,0.007175,0.08597,97.847912
"fodder",0,0.002348,0,0,0.184562,99.813085,3e-06,2e-06
"cactus",0,99.999999,0,0,0,1e-06,0,0
"delete",0,44.485068,0,0.001513,55.513414,3e-06,0,3e-06
"cooperative",43.770377,0,0.000297,0,0,6.229774,49.999552,0
"flexibility",0,2e-06,0,0,0,99.999998,0,0
"crucify",0,0.013389,99.986611,0,0,0,0,0
"newsworthy",0,0,0,0,99.999985,1.5e-05,0,0
"icily",0,0,92.143634,0,7.856366,0,0,0
"datum",1.5e-05,4.3e-05,57.953131,0.478279,1e-06,0.309379,0.097157,41.161995
"sharpness",0,92.028317,0,0,0,0,0,7.971683
"uncontrolled",25.881136,0,0,0,0,74.118864,0,0
"baroness",0,0,0,0,0,0,13.206926,86.793074
"chapter",0,0.01676,0.133113,99.440512,0,0.409615,0,0
"sawdust",0,0,0.001744,0,0,99.993775,0.004377,0.000104
"permafrost",0.000187,0,99.99981,0,0,3e-06,0,0
"mashhad",77.847807,21.103311,1.7e-05,0,0,0.012431,0,1.036435
"gabriel",0.000763,2e-06,1e-05,3.5e-05,1e-06,99.962278,0.018405,0.018506
"privately",0,0,0,0,99.999829,4e-06,0.000168,0
"maneuverability",0,0,0,0,0,0,100,0
"predecessor",1e-05,55.543321,0.000981,0.000254,7.9e-05,44.423064,0.031823,0.000466
"planned",0,0,0,99.999993,0,5e-06,0,2e-06
"sackcloth",0,0,0,35.703845,0,0,64.296155,0
"naif",0,42.105286,0,32.542311,0,16.155706,0,9.196696
"martian",0,66.653432,0,0,1.4e-05,33.346551,2e-06,2e-06
"rephrase",0,0,1e-06,0,2.365271,0,97.634728,0
"democratize",56.915023,0,0,0.000374,0,43.084603,0,0
"orderly",0,0,0,1e-05,0,0.0634,0,99.93659
"nazism",0,4e-06,0,99.99998,0,0,0,1.6e-05
"miller",0,0,0,0,0,100,0,0
"rightful",0,0,0,3e-06,99.999996,2e-06,0,0
"biopsy",0,0,0,0,87.962134,12.037866,0,0
"mastodon",100,0,0,0,0,0,0,0
"gladstone",100,0,0,0,0,0,0,0
"fm",0,2e-06,0.002072,21.523717,73.429313,5e-06,0,5.04489
"cache",69.274293,0,0.00031,0.000268,0,1e-06,30.725128,0
"tumbling",0,0,0,0.056497,9.840302,90.1032,0,0
"untenable",0,0,0.003983,99.996017,0,0,0,0
"competitively",0,0,0,44.185736,50.232179,0,5.582085,0
"interlock",0,0,11.275489,67.963732,0,1e-06,0,20.760777
"injury",0,1e-06,1.1e-05,0.019067,0,0.016769,0,99.964152
"by-product",0,0,0.00507,62.327587,37.667341,1e-06,0,0
"bedridden",19.951992,8.22771,0,21.877548,0,1e-06,0,49.942749
"hectic",2.2e-05,0.216709,8.4e-05,0.038534,0,98.812353,0.00784,0.924457
"u.s.",3e-06,6e-06,0.009406,0.000351,4e-06,99.984063,6e-04,0.005567
"ecosystem",0,0.00131,0.569139,0,1.2e-05,99.219044,0.21046,3.4e-05
"frolic",0,82.811772,0,1e-06,1.7e-05,17.187489,4.9e-05,0.000672
"aluminum",8.2e-05,5.63611,0.003437,9e-06,1e-06,9.014532,84.198147,1.147682
"collar",0,0,7.224729,1e-06,0,92.773248,0.002022,0
"cut",0.063164,0.00867,3.691868,49.842419,1.5e-05,9.122963,0.000393,37.270508
"hamstring",0,0.649749,23.771712,0,0,64.331842,0,11.246698
"federally",0.2563,0.000585,0.000493,0.00127,0,0.143043,3e-06,99.598305
"delirious",0,1e-06,0,0,0,1e-06,99.999997,0
"oesophagus",0,0,0,0,0,0,0,100
"five-year-old",51.662007,0,0,0,0,48.337993,0,0
"tramway",73.307848,0,0,0,0,5.319864,21.372288,0
"lashing",99.999785,0,0.000215,0,0,0,0,0
"merry-go-round",0,0,0,0,0,100,0,0
"koch",0,0,0,0,0.90896,0.057336,0,99.033704
"self-serving",0,0,0,0.000153,0,2e-06,14.365266,85.634578
"finding",2e-06,0.000345,99.27,0.000166,0,0.321006,1e-06,0.408479
"lass",0,99.999998,0,0,0,1e-06,0,0
"blame",2.464248,2e-06,50.976114,42.903276,0,0.04019,0,3.616169
"cherry-red",0,100,0,0,0,0,0,0
"lieutenant",0.414909,28.22203,0.184537,3.6e-05,2e-06,71.173601,0,0.004884
"qualified",0,0,0,0,4.738172,95.261828,0,0
"hornbill",0,0,86.534253,0,0,2e-06,13.465745,0
"loren",0,0,0,0,0,38.076091,61.923909,0
"croatian",0,0,7.297056,0,16.829683,2.7e-05,25.873245,49.99999
"important",1e-06,0,0,0,0,99.66984,0.330159,0
"labrador",0,73.429245,0,0,0,0,26.570755,0
"listlessly",0,0,0,0,0,0,0,100
"memorial",0.001118,0.016326,0.000159,0.001271,0,5.362642,21.512633,73.105849
"pitiful",0,0,0,0,75.424269,0,24.575731,0
"ridge",0,0,0.027873,0.000755,0,1.2e-05,99.971359,0
"visa",4e-06,0.193274,99.525679,0.280787,0.000142,0.00011,0,5e-06
"homogenous",0,0,2.9e-05,87.123147,0,0,12.876823,0
"eternal",0.000403,73.417942,0.101326,0.012323,4.8e-05,26.466873,0.000634,0.00045
"alabama",2e-06,0,0.004676,1.6e-05,2e-06,99.989405,0.000209,0.005689
"attendee",0,0,0,0,35.196639,64.803361,0,0
"passer-by",0.000304,0,0,0.00014,60.566467,1e-06,0,39.433088
"burqa",0,0,81.716065,0,18.283934,1e-06,0,0
"suds",0,6.936131,0,93.063869,0,0,0,0
"sir",0,0,0,0.000115,0,3.6e-05,1e-06,99.999849
"footprint",0,72.62709,7e-06,0,0,5.1e-05,27.372851,0
"credo",0,0,0,0,0,0.000395,0,99.999605
"cooperstown",0,0,0,0,0,36.770197,63.229803,0
"paintbrush",0,100,0,0,0,0,0,0
"slog",50.059733,0,0,49.940264,0,3e-06,0,0
"good",0,0,0,6e-06,6.316597,76.229224,17.453807,0.000366
"lichtenstein",0,0,0,0,0,8e-06,99.999992,0
"fudge",0,0,0,0,0,100,0,0
"tobago",0,0,3e-06,33.897409,63.130613,2.965387,0.005425,0.001164
"murderous",0,0,0,0,1.327162,0,0.000165,98.672673
"vault",49.999108,0,0,0,36.38161,13.619282,0,0
"adoptive",0,0,0,2.8e-05,0,99.999944,0,2.8e-05
"going",0,6.4e-05,0.001059,1e-06,0,42.985079,0.000491,57.013306
"foreshadow",0.000392,0.001536,0.007222,9.944131,0.000117,82.683356,1.4e-05,7.363232
"grouse",0,1e-06,9e-06,0,3.271716,0.570263,96.149706,0.008304
"reserved",0,99.999994,0,0,0,6e-06,0,0
"salesgirl",0,99.992335,2e-05,0,0,0.004824,0.002755,6.6e-05
"buy",6e-06,35.178045,11.739832,29.537653,0.000105,0.442004,2.101746,21.000608
"somerset",0,10.142919,0,25.127843,0,6e-06,0,64.729231
"moron",0,0,0,0,0.000112,99.999888,0,0
"paired",0,98.695839,0,1e-06,4e-06,1.30414,1.5e-05,0
"cult",0,0,3e-06,0,0,99.999997,0,0
"instructional",0,0,0,0,0,0,100,0
"celibate",0,0,0,0,0,0,2.1e-05,99.999979
"coin",50.031245,0.103633,0.001491,3.562293,4.884556,41.412169,0.000107,0.004507
"browne",0,0,0.000442,0,0,15.082905,0,84.916653
"nemesis",0.003026,96.341299,3.1e-05,2e-05,0,3.655617,1e-06,7e-06
"distinct",0,78.337204,1e-06,4e-06,1.8e-05,21.66259,6.9e-05,0.000113
"dg",0,0,7.221444,83.92737,0,2e-06,8.851184,0
"enroll",0,0,0,77.33059,0,0.000733,0,22.668677
"apogee",0,0.025738,0,0,0,1.8e-05,99.974168,7.5e-05
"prefrontal",0,44.273288,0,0,0,0,55.726712,0
"nonhuman",0,100,0,0,0,0,0,0
"saree",0,1e-06,0,0,0,3e-06,99.999996,0
"motorboat",0,0,0,4.4e-05,0,0,0.017698,99.982258
"chaser",0,0,0,0,7.49869,92.501236,7.4e-05,0
"commercialized",0,0,0,0,0.000237,99.999763,0,0
"zippy",0,52.399955,0,0,21.736098,25.863947,0,0
"mutinous",7.981757,0,0,0,49.361892,0,0,42.65635
"grandniece",0,0,0,0,0,48.924393,51.075607,0
"mammary",0,0,0,0,0,100,0,0
"symbiotic",11.475194,11.897592,0,0,0,54.916166,21.711048,0
"headquarter",0,16.093763,0,73.445708,0,0,10.460501,2.7e-05
"tempestuous",0,40.409094,0,0,0,59.590906,0,0
"planetary",0,97.919187,0,0,2.1e-05,2.08079,1e-06,0
"fourteenth",0,0,0,0,0,99.999999,0,1e-06
"cay",26.625609,48.628775,0,0,0,24.745617,0,0
"counsellor",0,0,100,0,0,0,0,0
"feminine",0,0.019559,3.5e-05,0,0,66.45089,33.529515,1e-06
"excited",0,0,0,0,12.662816,74.609613,12.727571,0
"lexical",0,0,0,0,99.999999,1e-06,0,0
"hanover",0,0,25.075161,0,0,0,0,74.924839
"kimono",0,99.999984,0,0,0,1e-06,1.5e-05,0
"nautilus",4.924548,1.968561,81.367988,0.646118,0,11.092785,0,0
"resolution",1e-06,0,1e-06,0,0,99.999998,0,0
"repeal",0,0,86.933718,0,0,13.066282,0,0
"northwards",0,0,99.999999,0,0,1e-06,0,0
"broker",1e-06,49.988024,46.596023,3.264367,0.005885,0.000338,0,0.145362
"gallery",0,0,0,0,0,100,0,0
"mixture",0.001998,2.6e-05,0.001649,7e-06,8e-06,71.790995,28.205314,2e-06
"serendipitous",0,0,0,49.615072,1.1e-05,6.821009,43.563908,0
"gruff",0,57.249438,0,0,0,0,42.750561,0
"transgender",0,0,0,0.011738,57.971668,42.014073,0.002521,0
"jacket",0.051542,2.230434,0.00058,1.298754,0.000125,96.124144,0.264005,0.030417
"abysmal",0,0,0,0,0,17.02362,17.907636,65.068744
"impossibility",0,0,0,93.836241,0,5.392535,0.771224,0
"billboard",0,3.812056,0,17.679008,78.508562,0.000374,0,0
"gainesville",0,0,0,0,0,0,0,100
"moat",0,99.999974,0,0,0,4e-06,2.2e-05,0
"intrepid",0,1.4e-05,0,0,0,0.868643,1.2e-05,99.131332
"kangaroo",0,0,0,99.999559,0,0,0,0.000441
"empty-handed",0,0,0,99.99999,0,7e-06,2e-06,0
"informational",39.398764,0,0.002607,0,60.598628,1e-06,0,0
"video",0.009907,19.974748,8.064663,63.49067,0.108732,5.534989,2.816152,0.000139
"landowner",0,0,99.285009,0.000559,0,0.714432,0,0
"colors",0,2e-06,0.007606,2.7e-05,0.000143,74.230955,25.743534,0.017734
"tilapia",0,0,0,1.5e-05,0,55.685714,44.314271,0
"man-portable",53.336334,0,0,0,0,2.38997,0,44.273696
"maundy",14.704232,0,26.283752,14.819909,20.982563,23.209543,0,0
"cross-check",16.757717,0,0,0,0,0,83.242283,0
"joyfully",2e-06,0.151882,0.000719,5e-06,0,99.84642,0,0.000972
"catacomb",3e-05,0.006028,0,0,99.993942,0,0,0
"atmospherics",0,0,22.468281,77.531719,0,0,0,0
"vermeer",0,0,0,0,0,100,0,0
"foist",71.772313,0,0,0,0,0,0,28.227687
"softly",0,2e-06,0,0,0,0,99.999998,0
"carpenter",0,0,0,1.9e-05,5e-05,1.6e-05,0,99.999914
"repute",0,23.274707,0,0,29.007226,47.718067,0,0
"heroics",0,0.000602,0.002306,0,1e-06,99.996723,0.000367,0
"inviolable",16.510569,0,0,0,16.76215,0,1.091833,65.635447
"headcount",0,0,0,2e-06,0,99.999991,7e-06,0
"statement",0.001404,2.2e-05,60.826525,1.729177,0.685876,36.601699,0,0.155297
"bearer",0,56.771194,0,0,0,3e-06,43.228803,0
"frieze",0,0,99.999874,0,0,0.000126,0,0
"pal",0,0,0,1e-06,0,99.999967,0,3.2e-05
"whirr",0,100,0,0,0,0,0,0
"mid-june",34.460767,0,0,65.539233,0,0,0,0
"insensitive",0,0,2e-06,67.020041,32.979939,1e-06,0,1.8e-05
"discussion",0.000324,1.493754,0.002724,88.257281,1e-06,10.245219,0.000484,0.000213
"abstinence",0,99.999992,0,0,8e-06,0,0,0
"watermelon",0,58.574356,0.000117,1e-06,1.2e-05,41.425489,2e-05,6e-06
"sheet",1.2e-05,0,0.000353,1e-06,0,49.999588,4.6e-05,50
"variant",43.348837,0,0,0,6.65068,0.005469,49.995013,0
"lymph",0,0,0,5e-06,0,0,0,99.999995
"sourness",9.6e-05,0,0.028812,1e-06,4e-06,99.970681,0.000403,4e-06
"club",0,29.227317,41.941014,3e-05,0,0.019082,1e-06,28.812557
"carcinogenic",0,0,0,0.001306,0,26.412606,73.586088,0
"pound",0.000407,11.20444,0.001506,4e-06,4e-06,79.929322,8.772515,0.091802
"rafter",0,92.643997,7.355891,0,0,0.000112,0,0
"north-northwest",100,0,0,0,0,0,0,0
"open-air",0.000418,0.000112,0.124474,2e-05,0,38.935483,55.517064,5.422428
"deadlock",0.000402,7e-06,0.000288,6.2e-05,2e-06,99.998986,3.3e-05,0.00022
"subsoil",0,0,0,0,0,8.7e-05,99.999913,0
"accountable",0.000918,2.1e-05,95.545949,1.7e-05,6e-06,2.24038,2.2021,0.01061
"sept",36.246499,0,0,0,0,63.753501,0,0
"ba",0,0,0,0.025732,96.524551,3.449717,0,0
"about-face",0,0,0,0.000163,0,1e-06,99.999836,0
"cebu",0,0,0,0,0,100,0,0
"ma",0,81.726123,0,8.6e-05,0,18.273773,1.7e-05,0
"malfunction",16.696382,27.185751,0,36.249136,0,8e-06,0,19.868722
"weeknight",0,16.815432,0,1e-06,59.987476,0,0,23.197091
"auditorium",5e-06,0.002657,0.000296,0.722004,0.00021,99.115325,0.14749,0.012014
"lunar",0,87.316874,0.008535,9.381796,1.8e-05,3.292777,1e-06,0
"noncommittal",99.99998,0,0,4e-06,0,1.6e-05,0,0
"powerbroker",10.032996,61.036766,28.930238,0,0,0,0,0
"leer",0,0,59.609475,0,0,0,0,40.390525
"temperamental",0,59.52444,7.644062,0,9.583477,0.000178,0.198252,23.04959
"tear",0.001564,0.001611,0.000743,4.8e-05,8e-06,50.482192,9.173479,40.340355
"daddy",0,99.817829,0.003421,0,0,0.153401,0,0.02535
"omega-3",0,0,2.433003,0.000178,0,5e-06,97.566814,0
"merry",0,2e-06,0,0,0.000104,99.999893,0,0
"monolingual",0,0,0,12.221168,0,0,87.778832,0
"obsolescence",0,0,99.999972,0,2.4e-05,4e-06,0,0
"egregious",2.4e-05,0,5.725909,2e-06,0,94.202201,0.07186,3e-06
"vagina",0,99.999999,0,0,0,1e-06,0,0
"bumblebee",10.946468,50.346187,0,0,0,38.707345,0,0
"anthropology",0,0,99.999999,0,0,1e-06,0,0
"basket",0,1.3e-05,0,0,0,99.999965,3e-06,1.8e-05
"tiber",0,0,0,0,3.2e-05,0,99.999968,0
"triumph",0.000976,1e-06,0.000404,0,0,86.644265,13.354352,2e-06
"appetite",0.009797,1.997852,0.21661,0.000547,6.4e-05,97.745964,0.000543,0.028624
"carnival",0,0.004392,0,0,99.988485,0.007122,0,0
"imaginary",0,99.998902,0,0,0,0.001097,0,1e-06
"lucas",0,0.033887,0,0,0,99.966112,0,0
"amnesty",2.2e-05,2.958809,49.997062,0.002045,16.0129,0.000453,31.028707,2e-06
"humanist",0.000245,10.71919,47.970182,0,0,2.029481,6.8e-05,39.280834
"broadcaster",0,3e-06,1e-06,0.001068,0,6e-06,0,99.998921
"remedy",3e-06,0.054159,4.6e-05,43.495822,0,50.360547,0.001016,6.088408
"spreader",0,0,0,99.979659,0,0,0,0.02034
"horrid",70.09326,8.675893,0,0,0,21.230847,0,0
"coexist",45.334609,0,0,2.8e-05,54.665363,0,0,0
"quasar",31.259783,5.2e-05,16.410708,33.123044,0,3e-06,0,19.20641
"p.m.",0,0,0,15.500273,0,0.000335,84.499392,0
"sprite",0,100,0,0,0,0,0,0
"forecourt",0,0,82.044715,0,17.955285,0,0,0
"gel",8.023696,49.999902,0,3.1e-05,25.501056,8.875304,7.600011,0
"philosophical",0,0,0,0,0,4e-06,99.999996,0
"orator",0,0,16.138335,83.861665,0,0,0,0
"scriptwriter",0,0,10.159903,7.9e-05,51.961017,37.879001,0,0
"skunk",0,0.00519,0,0,0,2e-06,99.994808,0
"band",1.1e-05,1.1e-05,16.320149,2.542062,18.549422,46.701899,15.647359,0.239088
"roselle",0,49.856488,0,49.238027,0,0.905484,0,0
"polygon",0,0,0,0,0,0.001161,99.998839,0
"coattail",0,100,0,0,0,0,0,0
"robinson",1.366689,0.001012,6e-06,1.3e-05,0.00095,6.973395,1e-06,91.657932
"drachma",0,0,5.331535,91.685839,0,0,2.982626,0
"attorney",0,0,23.161647,0,0,76.838352,0,0
"sully",0,0,1.6e-05,9e-06,0,50.001585,3.256841,46.74155
"joy",0,1e-06,0.000331,0.164202,0.000287,55.718352,44.105699,0.011128
"sheridan",0,0,0,96.100109,0,1.8e-05,3.899873,0
"mulla",0.000674,3e-06,0.000582,99.998678,0,3.9e-05,0,2.2e-05
"prostitution",0,1e-06,2e-06,15.878457,0,6.4e-05,0,84.121475
"imprisonment",0,6e-06,1e-06,0,0,99.999988,0,4e-06
"rejection",0.171479,1.6e-05,0.008407,0.000184,0.021578,99.795439,0.001299,0.001598
"slogan",0.001265,0.000416,7.255726,0.732891,1e-06,0.015405,91.962305,0.03199
"extension",40.591761,1.668981,0,0,0,57.739257,0,0
"charming",0,0.042479,2e-06,2e-06,1e-06,10.632281,89.324806,0.000427
"grief-stricken",5e-06,0,4.4e-05,50.727475,0,0.013328,1e-06,49.259146
"archives",9.261866,20.250613,0,0,70.487521,0,0,0
